real_timestamp,Phase
0.299831,0.0
2.93323,0.23109066719589708
3.40686,-3.070285188804503
4.29673,-1.7818896600176433
4.30169,2.5127963671743605
4.34901,0.5880026035475675
4.35344,2.279422598922567
4.36803,1.1525719972156676
4.38068,-1.837048375945822
4.3979300000000014,-1.4181469983996315
4.40452,3.070285188804503
4.40963,-1.1902899496825317
4.4139800000000005,-1.965587446494658
4.4184,-1.0714496051147666
4.4241199999999985,-0.5280744484263596
4.43759,-1.7126933813990606
4.44233,2.4805494847391065
4.44658,-2.2455372690184494
4.45084,1.373400766945016
4.45485,0.0
4.4587900000000005,2.922923707715851
4.4689,-2.5899376710612465
4.47362,-2.819842099193151
4.47817,-1.2793395323170296
4.482480000000002,1.3258176636680326
4.49066,1.9195673303788037
4.49507,-2.137525544318403
4.49943,-1.4659193880646628
4.50929,-1.1071487177940904
4.51403,1.4056476493802699
4.51809,1.7359450042095235
4.52652,0.05258306161094172
4.53101,-2.137525544318403
4.54223,-2.3191743743184148
4.547,0.2662520491509254
4.55161,1.2847448850775784
4.5591800000000005,-1.313472611823808
4.56629,-1.804539507663798
4.57665,1.1583858851975093
4.58671,0.0
4.59755,-2.7776136970801493
4.61578,2.1193457292454245
4.62721,0.19739555984988075
4.63162,-2.65711472455277
4.63624,-2.5652174329986095
4.65993,-1.6506263125071339
4.66742,1.1606689862534056
4.6742599999999985,1.124690777851493
4.68179,-2.4905159321453136
4.68677,-1.3045442776439713
4.78144,-2.5415424401880395
4.7935300000000005,2.8864102629689747
4.80551,2.293775680196388
4.8126,-2.7270857790050074
4.82193,-0.9272952180016122
4.85886,1.892546881191539
4.87528,-0.906750163968212
4.88991,0.4844779290370232
4.90034,1.941687615607559
4.91167,0.5247957716501074
4.9161,2.701750070774057
5.01673,3.141592653589793
5.05032,2.90604767286893
5.05667,-1.5707963267948966
5.1848,-2.7868870015788527
5.20329,-0.18311081726248413
5.2107,-0.5104883219167757
5.2198,0.8353565591193911
5.22659,-1.6738779353175968
5.23131,-0.7266423406817256
5.2373,-1.9040406279065694
5.24477,0.7853981633974483
5.37322,-2.214297435588181
5.49455,1.5208379310729538
5.61468,1.1284221038181517
5.6386400000000005,-1.4056476493802699
5.76365,2.6344941491974563
5.80186,2.2264919530364327
5.92331,0.04164257909858842
6.04735,-1.5707963267948966
6.17324,-1.1722738811284763
6.29525,1.7063240407803975
6.41704,0.4228539261329407
6.53877,-1.067953115867036
6.666739999999999,-0.5317240672588056
6.7659,-1.719686274404394
6.7762600000000015,-2.677945044588987
6.7839100000000006,1.9693187724613168
6.7965300000000015,0.2860514417173182
6.80082,-0.13255153229667402
6.91211,1.1902899496825317
6.92453,2.976443976175166
6.932930000000002,2.2367655641740063
6.9515699999999985,2.5702551737561663
6.96508,0.3805063771123649
7.05695,2.1763409903998667
7.0949300000000015,-2.601173153319209
7.1039,0.3217505543966422
7.20631,1.1659045405098132
7.21506,1.9295669970654687
7.22013,1.5707963267948966
7.225,-2.5213431676069717
7.23053,1.4056476493802699
7.23441,-2.1763409903998667
7.24867,-2.2730532583039036
7.2754699999999985,-0.24497866312686414
7.36282,0.3217505543966422
7.3719199999999985,-2.3086113869153615
7.379060000000001,0.7266423406817256
7.38542,-1.5707963267948966
7.4127399999999986,-0.8519663271732721
7.54098,-2.256525837701183
7.673389999999999,-0.7419472680059175
7.68115,2.961739153797315
7.70597,-2.714965160462917
7.824289999999999,1.0516502125483738
7.87403,0.0
7.9067,-2.782821983319221
7.999219999999998,-2.1995926132103296
8.12565,-1.0584068664841588
8.133569999999999,2.455863142683507
8.140260000000001,1.7894652726688385
8.147639999999999,-1.5707963267948966
8.16067,0.15660187698201536
8.16502,-0.6823165548747481
8.19486,1.299849476456476
8.22051,-0.35877067027057225
8.27683,2.0344439357957027
8.41491,2.2390857456254807
8.54222,-2.0533096218173736
8.57085,0.39852244566642026
8.612689999999999,2.5672878234150915
8.654819999999999,0.8224182792713783
8.73378,-2.399645385583876
8.75348,0.25732371497108864
8.76068,1.0303768265243125
8.77092,-2.223642957895671
8.78058,1.3521273809209546
8.92806,2.782821983319221
8.9677,2.0344439357957027
9.10262,0.8685393952858895
9.1433,1.0121970114513341
9.17713,1.873681195169868
9.31873,2.930499320367047
9.44776,2.774418819771574
9.45478,1.4056476493802699
9.4591,3.141592653589793
9.46433,-1.1071487177940904
9.47546,1.4994888620096063
9.47998,-1.9513027039072615
9.4901,-1.3101939350475555
9.49483,1.3045442776439713
9.5094,-0.4124104415973873
9.60379,2.173083672929861
9.63407,-1.5707963267948966
9.67146,0.6947382761967031
9.79849,-3.058451421701352
9.83173,-2.316215803069055
9.967,-1.460139105621001
10.1047,1.9295669970654687
10.2307,1.2490457723982544
10.3019,1.97568811307998
10.3885,-2.843093722003614
10.5154,1.1902899496825317
10.5428,2.5748634360662868
10.5782,1.4288992721907328
10.6108,2.961739153797315
10.7414,0.11710874456686428
