real_timestamp,Phase
0.299831,-2.2655346029916
2.93323,0.7419472680059175
3.40686,-2.5917394709132084
4.29673,-1.0636978224025597
4.30169,-3.0060649396042924
4.34901,1.6704649792860586
4.35344,-3.024483909022929
4.36803,2.321725389192837
4.38068,-0.7188299996216245
4.3979300000000014,-0.372987721800061
4.40452,-2.1815222911841055
4.40963,-0.16514867741462683
4.4139800000000005,-1.0074800653029286
4.4184,-0.08673833867598511
4.4241199999999985,0.4266274931268761
4.43759,-0.6805212246672144
4.44233,-2.8577985443814655
4.44658,-1.2220253232109897
4.45084,2.4186133001883023
4.45485,1.1071487177940904
4.4587900000000005,-2.432966381462123
4.4689,-1.80634130751576
4.47362,-2.104504518434158
4.47817,-0.3805063771123649
4.482480000000002,2.1341125882868646
4.49066,2.498091544796509
4.49507,-1.5707963267948966
4.49943,-0.8803498697402047
4.50929,-0.4636476090008061
4.51403,1.9890206563741257
4.51809,2.2848870254070546
4.52652,0.7157435896688801
4.53101,-1.5208379310729538
4.54223,-1.6373644905707205
4.547,0.9505468408120752
4.55161,1.925501978805837
4.5591800000000005,-0.690446457054692
4.56629,-1.2597980461893556
4.57665,1.5707963267948966
4.58671,0.35877067027057225
4.59755,-2.425849063920913
4.61578,2.455863142683507
4.62721,0.372987721800061
4.63162,-2.4116929954380617
4.63624,-2.3305590816706676
4.65993,-1.4994888620096063
4.66742,1.4827889532671559
4.6742599999999985,1.3258176636680326
4.68179,-2.462178848181945
4.68677,-1.2490457723982544
4.78144,-2.5337906574758327
4.7935300000000005,2.9147938055359073
4.80551,2.3291740410050803
4.8126,-2.6344941491974563
4.82193,-0.8353565591193911
4.85886,1.825978717415715
4.87528,-0.982793723247329
4.88991,0.35877067027057225
4.90034,1.97568811307998
4.91167,0.5880026035475675
4.9161,2.819842099193151
5.01673,-2.743070207923373
5.05032,-2.969401839066854
5.05667,-1.2679114584199251
5.1848,-1.5707963267948966
5.20329,-0.7853981633974483
5.2107,-1.5707963267948966
5.2198,-1.1071487177940904
5.22659,-2.819842099193151
5.23131,-1.9513027039072615
5.2373,3.141592653589793
5.24477,-0.4636476090008061
5.37322,-1.9074711461816238
5.49455,1.6672701019774836
5.61468,1.0460005551447893
5.6386400000000005,-1.512040504079174
5.76365,2.6658974347348012
5.80186,2.2612427838495885
5.92331,0.13706617431018764
6.04735,-1.4968572891369563
6.17324,-1.1562894522101106
6.29525,1.6447353644528369
6.41704,0.35877067027057225
6.53877,-1.0603080048781208
6.666739999999999,-0.5104883219167757
6.7659,-1.602036160225165
6.7762600000000015,-2.62244653934327
6.7839100000000006,2.0749622882740497
6.7965300000000015,0.43240777557053783
6.80082,-0.04164257909858842
6.91211,1.39408747072486
6.92453,-3.108271657711546
6.932930000000002,2.3805798993650633
6.9515699999999985,2.8305943729842524
6.96508,0.6435011087932844
7.05695,2.5283853047152838
7.0949300000000015,-2.3794461130028077
7.1039,0.4636476090008061
7.20631,1.464060654145761
7.21506,2.1112158270654806
7.22013,1.8157749899217608
7.225,-2.2612427838495885
7.23053,1.5232132235179132
7.23441,-1.9853032013796825
7.24867,-1.97568811307998
7.2754699999999985,0.09065988720074511
7.36282,0.8760580505981934
7.3719199999999985,-1.7051177687478651
7.379060000000001,1.3397056595989996
7.38542,-0.9440534255838497
7.4127399999999986,-0.2662520491509254
7.54098,-1.979704155745822
7.673389999999999,-0.37089128881266237
7.68115,-2.9829373914033916
7.70597,-2.4805494847391065
7.824289999999999,1.373400766945016
7.87403,0.2662520491509254
7.9067,-2.4149503129080676
7.999219999999998,-1.9437840485949576
8.12565,-0.83798122500839
8.133569999999999,2.65711472455277
8.140260000000001,1.8804992713373527
8.147639999999999,-1.433730152484709
8.16067,0.11487660541689913
8.16502,-0.712357598094329
8.19486,1.3078015951139772
8.22051,-0.35877067027057225
8.27683,2.158798930342464
8.41491,2.2318394956455836
8.54222,-2.158798930342464
8.57085,0.27829965900511133
8.612689999999999,2.5748634360662868
8.654819999999999,0.9994588469612699
8.73378,-2.1025203940537023
8.75348,0.5404195002705842
8.76068,1.2793395323170296
8.77092,-2.0516836069902324
8.78058,1.5707963267948966
8.92806,2.4668517113662407
8.9677,1.7681918866447774
9.10262,0.7509290623979403
9.1433,0.9453112865556675
9.17713,2.129395642138459
9.31873,-2.896613990462929
9.44776,3.104572537715863
9.45478,1.9195673303788037
9.4591,-2.761086276477428
9.46433,-0.625485040239229
9.47546,2.1401095178955587
