real_timestamp,Amplitude
0.299831,89.0
2.93323,16.0312195418814
3.40686,10.770329614269007
4.29673,12.206555615733702
4.30169,11.180339887498949
4.34901,12.165525060596439
4.35344,10.04987562112089
4.36803,11.704699910719626
4.38068,13.038404810405298
4.3979300000000014,14.866068747318506
4.40452,15.0
4.40963,12.36931687685298
4.4139800000000005,14.422205101855956
4.4184,14.035668847618199
4.4241199999999985,14.7648230602334
4.43759,15.556349186104045
4.44233,13.341664064126334
4.44658,13.601470508735444
4.45084,12.206555615733702
4.45485,11.40175425099138
4.4587900000000005,10.0
4.4689,15.0
4.47362,15.297058540778355
4.47817,10.198039027185569
4.482480000000002,12.727922061357855
4.49066,11.045361017187261
4.49507,12.206555615733702
4.49943,18.973665961010276
4.50929,17.029386365926403
4.51403,12.806248474865697
4.51809,12.649110640673518
4.52652,19.313207915827967
4.53101,13.45362404707371
4.54223,20.591260281974
4.547,12.041594578792296
4.55161,19.209372712298546
4.5591800000000005,21.095023109728988
4.56629,21.095023109728988
4.57665,17.029386365926403
4.58671,17.72004514666935
4.59755,21.213203435596427
4.61578,19.924858845171276
4.62721,19.0
4.63162,20.248456731316587
4.63624,21.93171219946131
4.65993,22.80350850198276
4.66742,22.825424421026653
4.6742599999999985,23.323807579381203
4.68179,23.706539182259394
4.68677,22.02271554554524
4.78144,21.470910553583888
4.7935300000000005,22.47220505424423
4.80551,20.248456731316587
4.8126,25.298221281347036
4.82193,23.323807579381203
4.85886,24.515301344262525
4.87528,28.844410203711913
4.88991,21.02379604162864
4.90034,18.973665961010276
4.91167,21.470910553583888
4.9161,18.788294228055936
5.01673,23.021728866442675
5.05032,26.570660511172846
5.05667,20.024984394500787
5.1848,30.364452901377952
5.20329,28.635642126552707
5.2107,29.68164415931166
5.2198,29.698484809834994
5.22659,30.59411708155671
5.23131,24.041630560342615
5.2373,27.313000567495326
5.24477,30.479501308256342
5.37322,10.63014581273465
5.49455,15.297058540778355
5.61468,17.4928556845359
5.6386400000000005,15.033296378372908
5.76365,14.422205101855956
5.80186,10.816653826391969
5.92331,22.090722034374522
6.04735,22.20360331117452
6.17324,17.72004514666935
6.29525,18.0
6.41704,18.973665961010276
6.53877,18.027756377319946
6.666739999999999,16.278820596099706
6.7659,16.15549442140351
6.7762600000000015,15.524174696260024
6.7839100000000006,16.278820596099706
6.7965300000000015,14.035668847618199
6.80082,11.704699910719626
6.91211,13.601470508735444
6.92453,15.231546211727817
6.932930000000002,14.866068747318506
6.9515699999999985,14.212670403551895
6.96508,13.038404810405298
7.05695,14.560219778561036
7.0949300000000015,15.524174696260024
7.1039,11.0
7.20631,13.45362404707371
7.21506,15.033296378372908
7.22013,14.560219778561036
7.225,14.866068747318506
7.23053,10.295630140987
7.23441,14.212670403551895
7.24867,15.264337522473747
7.2754699999999985,10.295630140987
7.36282,11.0
7.3719199999999985,12.529964086141668
7.379060000000001,10.770329614269007
7.38542,10.770329614269007
7.4127399999999986,9.486832980505138
7.54098,10.63014581273465
7.673389999999999,13.892443989449804
7.68115,8.94427190999916
7.70597,9.219544457292887
7.824289999999999,12.806248474865697
7.87403,9.486832980505138
7.9067,14.035668847618199
7.999219999999998,10.63014581273465
8.12565,16.492422502470642
8.133569999999999,12.206555615733702
8.140260000000001,15.033296378372908
8.147639999999999,17.72004514666935
